event_id	pos_id	exon_a	exon_b	intron_a1	intron_a2	intron_b1	intron_b2	strand	gene_id	gene_name	label	ref_junction_a1	ref_junction_a2	ref_junction_b1	ref_junction_b2	ref_PSI	alt_junction_a1	alt_junction_a2	alt_junction_b1	alt_junction_b2	alt_PSI	dPSI	OR_junction_a1b1	p_junction_a1b1	OR_junction_a1b2	p_junction_a1b2	OR_junction_a2b1	p_junction_a2b1	OR_junction_a2b2	p_junction_a2b2	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
MXE_144	MXE@chr3@108383895@108384108-108384215@108384236-108384285@108384374	chr3:108384108-108384215	chr3:108384236-108384285	chr3:108383895-108384108	chr3:108384215-108384374	chr3:108383895-108384236	chr3:108384285-108384374	+	ENSMUSG00000068744	Psrc1	annotated	0	0	18	94	0.0	0	6	15	58	0.0759493670886076	0.0759493670886076		1.0		1.0	0.0	0.02232191705875916	0.0	0.003819619681057378	1.0	1.0	No	0.0	0.0	0.0	0.1111111111111111	0.06451612903225806	0.0	0.21080579274968195
MXE_148	MXE@chr3@122961237@122961319-122961432@122961533-122961641@122962884	chr3:122961319-122961432	chr3:122961533-122961641	chr3:122961237-122961319	chr3:122961432-122962884	chr3:122961237-122961533	chr3:122961641-122962884	-	ENSMUSG00000039701	Usp53	annotated	376	285	0	0	1.0	346	254	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_151	MXE@chr3@141880516@141981921-141982013@142078126-142078192@142169145	chr3:141981921-141982013	chr3:142078126-142078192	chr3:141880516-141981921	chr3:141982013-142169145	chr3:141880516-142078126	chr3:142078192-142169145	-	ENSMUSG00000052430	Bmpr1b	annotated	397	89	0	26	0.94921875	624	34	9	8	0.9748148148148148	0.0255960648148148	inf	0.01500894887260324	0.1957593688362919	1.8889776744191036e-05	inf	2.2227357952287036e-05	0.8054298642533937	0.826972742193896	0.826972742193896	1.0	No	1.0	0.9237536656891495	1.0	0.984	1.0	0.9322916666666666	0.9430229597230678
MXE_152	MXE@chr3@142306298@142309528-142309544@142312123-142312214@142314406	chr3:142309528-142309544	chr3:142312123-142312214	chr3:142306298-142309528	chr3:142309544-142314406	chr3:142306298-142312123	chr3:142312214-142314406	-	ENSMUSG00000028273	Pdlim5	annotated	0	0	0	80	0.0	0	0	4	121	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_153	MXE@chr3@19200167@19200641-19200702@19206452-19206550@19211468	chr3:19200641-19200702	chr3:19206452-19206550	chr3:19200167-19200641	chr3:19200702-19211468	chr3:19200167-19206452	chr3:19206550-19211468	+	ENSMUSG00000027601	Mtfr1	annotated	0	0	587	925	0.0	0	0	479	574	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_154	MXE@chr3@29153601@29357145-29357195@29513888-29514010@29582907	chr3:29357145-29357195	chr3:29513888-29514010	chr3:29153601-29357145	chr3:29357195-29582907	chr3:29153601-29513888	chr3:29514010-29582907	+	ENSMUSG00000063600	Egfem1	annotated	0	0	34	35	0.0	0	0	19	14	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0		0.0	0.0	0.0	
MXE_157	MXE@chr3@88156525@88158034-88158171@88158221-88158355@88159122	chr3:88158034-88158171	chr3:88158221-88158355	chr3:88156525-88158034	chr3:88158171-88159122	chr3:88156525-88158221	chr3:88158355-88159122	+	ENSMUSG00000001419	Mef2d	annotated	406	301	0	0	1.0	189	491	12	0	0.9826589595375722	-0.017341040462427793	inf	1.3874160458605598e-06		1.0	inf	0.004866717628361713		1.0	1.0	1.0	No	1.0	1.0	1.0	0.9576271186440678	0.9834710743801653	1.0	0.2523079643455794
MXE_158	MXE@chr3@90087744@90088401-90088476@90089048-90089123@90089797	chr3:90088401-90088476	chr3:90089048-90089123	chr3:90087744-90088401	chr3:90088476-90089797	chr3:90087744-90089048	chr3:90089123-90089797	+	ENSMUSG00000027940	Tpm3	annotated	2090	2654	1138	1278	0.6625698324022347	1289	1438	698	803	0.6449858088930936	-0.01758402350914101	0.9945039887325634	0.9286750816354299	1.0187744864150856	0.7526141879967994	1.1320228495445002	0.03515910487988919	1.1596494435629385	0.008490086067475408	0.9286750816354299	1.0	No	0.5295774647887324	0.6702127659574468	0.7410098074827461	0.6680469289164941	0.7004405286343612	0.5681016231474947	0.9858866654107927
MXE_159	MXE@chr3@90087744@90088401-90088481@90089048-90089123@90089797	chr3:90088401-90088481	chr3:90089048-90089123	chr3:90087744-90088401	chr3:90088481-90089797	chr3:90087744-90089048	chr3:90089123-90089797	+	ENSMUSG00000027940	Tpm3	annotated	2090	0	1138	1278	0.4638260097647581	1289	0	698	803	0.46200716845878137	-0.001818841305976704	0.9945039887325634	0.9286750816354299	1.0187744864150856	0.7526141879967994		1.0		1.0	1.0	1.0	No	0.3087748344370861	0.487905604719764	0.5552089831565814	0.48829787234042554	0.5171597633136095	0.39104477611940297	0.8689706417653646
MXE_160	MXE@chr3@95929650@95933909-95934058@95938004-95938039@95944307	chr3:95933909-95934058	chr3:95938004-95938039	chr3:95929650-95933909	chr3:95934058-95944307	chr3:95929650-95938004	chr3:95938039-95944307	+	ENSMUSG00000015749	Anp32e	annotated	1614	0	26	1590	0.4996904024767802	1239	0	43	1314	0.4772727272727273	-0.02241767520405291	2.1544049171167816	0.0020349986592222073	1.0765407282196537	0.16776712092039076		1.0		1.0	1.0	1.0	No	0.3997539975399754	0.5673469387755102	0.4804646251319958	0.4639593908629442	0.5041816009557945	0.46511627906976744	0.9319125111361195
MXE_161	MXE@chr3@95929650@95933909-95934058@95937936-95938039@95944307	chr3:95933909-95934058	chr3:95937936-95938039	chr3:95929650-95933909	chr3:95934058-95944307	chr3:95929650-95937936	chr3:95938039-95944307	+	ENSMUSG00000015749	Anp32e	annotated	1614	0	0	1590	0.5037453183520599	1239	0	0	1314	0.48531139835487663	-0.0184339199971833		1.0	1.0765407282196537	0.16776712092039076		1.0		1.0	1.0	1.0	No	0.41296060991105465	0.5673469387755102	0.4804646251319958	0.4653767820773931	0.5184275184275184	0.47556142668428003	0.99286018673472
MXE_162	MXE@chr3@96707650@96707784-96707809@96707810-96707886@96707992	chr3:96707784-96707809	chr3:96707810-96707886	chr3:96707650-96707784	chr3:96707809-96707992	chr3:96707650-96707810	chr3:96707886-96707992	-	ENSMUSG00000028100	Nudt17	annotated	49	65	0	39	0.7450980392156863	55	64	1	11	0.9083969465648855	0.16329890734919916	inf	1.0	0.2512820512820513	0.0002692612433211516	inf	1.0	0.2864583333333333	0.0007407749262237457	1.0	1.0	No	1.0	0.8823529411764706	0.6276595744680851	0.8529411764705882	0.8823529411764706	1.0	0.5773339359154507
MXE_163	MXE@chr4@116040229@116040878-116041107@116044685-116044839@116048330	chr4:116040878-116041107	chr4:116044685-116044839	chr4:116040229-116040878	chr4:116041107-116048330	chr4:116040229-116044685	chr4:116044839-116048330	-	ENSMUSG00000028706	Nsun4	annotated	0	0	434	414	0.0	0	0	425	381	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_164	MXE@chr4@116801244@116801449-116801532@116801718-116801806@116802224	chr4:116801449-116801532	chr4:116801718-116801806	chr4:116801244-116801449	chr4:116801532-116802224	chr4:116801244-116801718	chr4:116801806-116802224	+	ENSMUSG00000033985	Tesk2	annotated	241	0	0	180	0.5724465558194775	267	0	0	237	0.5297619047619048	-0.04268465105757269		1.0	1.1884519350811487	0.20760225337349397		1.0		1.0	1.0	1.0	No	0.22	0.5723684210526315	0.7810650887573964	0.5548780487804879	0.41284403669724773	0.5670995670995671	0.9459178986164367
MXE_165	MXE@chr4@12164192@12164269-12164274@12165766-12165771@12168223	chr4:12164269-12164274	chr4:12165766-12165771	chr4:12164192-12164269	chr4:12164274-12168223	chr4:12164192-12165766	chr4:12165771-12168223	-	ENSMUSG00000028218	Fam92a	annotated	0	0	920	958	0.0	0	0	828	836	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_169	MXE@chr4@72145420@72152881-72152897@72157463-72157479@72158213	chr4:72152881-72152897	chr4:72157463-72157479	chr4:72145420-72152881	chr4:72152897-72158213	chr4:72145420-72157463	chr4:72157479-72158213	-	ENSMUSG00000008305	Tle1	annotated	0	0	249	321	0.0	0	0	282	309	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_170	MXE@chr5@102966628@102976355-102976426@102987203-102987274@102989620	chr5:102976355-102976426	chr5:102987203-102987274	chr5:102966628-102976355	chr5:102976426-102989620	chr5:102966628-102987203	chr5:102987274-102989620	-	ENSMUSG00000046709	Mapk10	annotated	36	22	1155	1042	0.025720620842572064	31	24	1205	950	0.024886877828054297	-0.0008337430145177668	1.2115626309174696	0.45933505353422505	1.0587579716426228	0.901186813303942	0.9563492063492064	1.0	0.8357325655790148	0.554679705493917	1.0	1.0	No	0.03125	0.012692656391659111	0.046875	0.022636484687083888	0.015772870662460567	0.03393939393939394	0.6203953077872382
MXE_172	MXE@chr5@112224356@112228055-112228178@112228301-112228356@112228609	chr5:112228055-112228178	chr5:112228301-112228356	chr5:112224356-112228055	chr5:112228178-112228609	chr5:112224356-112228301	chr5:112228356-112228609	-	ENSMUSG00000097767	Miat	annotated	100	0	0	34	0.746268656716418	135	17	4	44	0.76	0.013731343283582054	inf	0.14191576759880534	0.9586056644880174	0.8954734302946478		1.0	0.0	0.00041906413666075717	1.0	1.0	No	0.5555555555555556	0.7307692307692307	1.0	0.775	0.65625	0.8571428571428571	0.9964484175032825
MXE_175	MXE@chr5@146455661@146460965-146461140@146465850-146466019@146466798	chr5:146460965-146461140	chr5:146465850-146466019	chr5:146455661-146460965	chr5:146461140-146466798	chr5:146455661-146465850	chr5:146466019-146466798	+	ENSMUSG00000029636	Wasf3	annotated	85	45	584	1152	0.06966773847802786	135	46	630	1519	0.07768240343347639	0.00801466495544853	0.6792237442922374	0.010133693988324064	0.8302147633744856	0.2025938879828878	1.0553156640857653	0.8284136329628855	1.2899116847826086	0.23833314807822092	0.8284136329628855	1.0	No	0.046153846153846156	0.10774058577405858	0.0	0.09078212290502793	0.13015873015873017	0.034552845528455285	0.4634161743935584
MXE_177	MXE@chr5@31698077@31701826-31701977@31702031-31702103@31730468	chr5:31701826-31701977	chr5:31702031-31702103	chr5:31698077-31701826	chr5:31701977-31730468	chr5:31698077-31702031	chr5:31702103-31730468	+	ENSMUSG00000052139	Babam2	annotated	920	0	0	0	1.0	630	0	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_178	MXE@chr5@31698077@31701826-31701977@31702031-31702103@31730967	chr5:31701826-31701977	chr5:31702031-31702103	chr5:31698077-31701826	chr5:31701977-31730967	chr5:31698077-31702031	chr5:31702103-31730967	+	ENSMUSG00000052139	Babam2	annotated	920	1354	0	0	1.0	630	937	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_179	MXE@chr5@33730334@33731281-33731431@33732117-33732261@33732722	chr5:33731281-33731431	chr5:33732117-33732261	chr5:33730334-33731281	chr5:33731431-33732722	chr5:33730334-33732117	chr5:33732261-33732722	+	ENSMUSG00000054252	Fgfr3	annotated	118	5	16593	24187	0.0030071143925873406	143	3	14549	22055	0.003972789115646258	0.0009656747230589176	0.7235260972379034	0.010533881258626716	0.7524385318241522	0.025117238114854647	1.4613592076980253	0.731217034291701	1.5197557916787254	0.7288604625665516	0.731217034291701	1.0	No	0.0035205758097324362	0.0008962868117797695	0.0051195904327653785	0.0017874432114396365	0.0067838421214924454	0.004632654273326602	0.5557923695497846
MXE_180	MXE@chr5@45444743@45447455-45447547@45447576-45447668@45450007	chr5:45447455-45447547	chr5:45447576-45447668	chr5:45444743-45447455	chr5:45447547-45450007	chr5:45444743-45447576	chr5:45447668-45450007	-	ENSMUSG00000015806	Qdpr	annotated	0	17	6916	5805	0.0013345894174909719	5	4	3675	2528	0.0014488087572440437	0.00011421933975307185	0.0	0.0050438090938429965	0.0	0.0025803100165616936	2.25835020242915	0.16969763340515448	1.8508182601205858	0.34461003425290154	0.34461003425290154	1.0	No	0.0	0.004258517034068136	0.0	0.0	0.005732484076433121	0.0	0.8473513097928851
MXE_185	MXE@chr6@112749422@112754571-112754673@112757154-112757430@112759749	chr6:112754571-112754673	chr6:112757154-112757430	chr6:112749422-112754571	chr6:112754673-112759749	chr6:112749422-112757154	chr6:112757430-112759749	-	ENSMUSG00000030257	Srgap3	annotated	369	533	0	0	1.0	462	475	0	1	0.9989339019189766	-0.0010660980810234255		1.0	inf	1.0		1.0	inf	0.4717542120911794	1.0	1.0	No	1.0	1.0	1.0	0.9967320261437909	1.0	1.0	0.42264973081038726
MXE_189	MXE@chr6@128783779@128784105-128784259@128818913-128819067@128820265	chr6:128784105-128784259	chr6:128818913-128819067	chr6:128783779-128784105	chr6:128784259-128820265	chr6:128783779-128818913	chr6:128819067-128820265	-	ENSMUSG00000107872	Gm44511	annotated	35	9	0	6	0.88	28	13	0	14	0.7454545454545455	-0.13454545454545452		1.0	2.9166666666666665	0.07137029238334902		1.0	1.6153846153846154	0.5310544272805865	1.0	1.0	No	0.75	1.0	1.0	1.0		0.5172413793103449	0.629910456818525
MXE_190	MXE@chr6@149166917@149169303-149169404@149169448-149169504@149170833	chr6:149169303-149169404	chr6:149169448-149169504	chr6:149166917-149169303	chr6:149169404-149170833	chr6:149166917-149169448	chr6:149169504-149170833	-	ENSMUSG00000068250	Amn1	annotated	0	0	1576	1820	0.0	6	0	1058	891	0.003069053708439898	0.003069053708439898	0.0	0.004249739944254407	0.0	0.0012803796408033666		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.010526315789473684	0.0	0.0	0.42264973081037416
MXE_192	MXE@chr6@37134349@37149549-37149657@37296673-37296747@37299563	chr6:37149549-37149657	chr6:37296673-37296747	chr6:37134349-37149549	chr6:37149657-37299563	chr6:37134349-37296673	chr6:37296747-37299563	-	ENSMUSG00000038665	Dgki	annotated	23	12	0	0	1.0	18	25	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MXE_195	MXE@chr6@85459268@85459942-85460048@85461087-85461170@85461508	chr6:85459942-85460048	chr6:85461087-85461170	chr6:85459268-85459942	chr6:85460048-85461508	chr6:85459268-85461087	chr6:85461170-85461508	+	ENSMUSG00000030007	Cct7	annotated	4501	0	0	4944	0.4765484383271572	3314	0	0	3223	0.50696037937892	0.030411941051762814		1.0	0.8853976241814173	0.00016588284434900581		1.0		1.0	1.0	1.0	No	0.5076164874551972	0.48908730158730157	0.45094294581045596	0.5236832133383857	0.5101214574898786	0.48074921956295524	0.3510601894821934
MXE_202	MXE@chr7@140945527@140945626-140945762@140945956-140946013@140946107	chr7:140945626-140945762	chr7:140945956-140946013	chr7:140945527-140945626	chr7:140945762-140946107	chr7:140945527-140945956	chr7:140946013-140946107	+	ENSMUSG00000062031	Pgghg	annotated	693	21	0	378	0.6538461538461539	515	46	0	347	0.6178414096916299	-0.03600474415452393		1.0	1.2352750809061488	0.026378137898068484		1.0	0.4190821256038647	0.0012934463696204247	1.0	1.0	No	0.7213622291021672	0.5874439461883408	0.6780185758513931	0.5079365079365079	0.7343173431734318	0.6273291925465838	0.6412434745206487
MXE_205	MXE@chr7@25417509@25484963-25485056@25531067-25531157@25531291	chr7:25484963-25485056	chr7:25531067-25531157	chr7:25417509-25484963	chr7:25485056-25531291	chr7:25417509-25531067	chr7:25531157-25531291	+	ENSMUSG00000053714	4732471J01Rik	unannotated	35	78	0	14	0.889763779527559	14	43	0	21	0.7307692307692307	-0.1589945487583283		1.0	3.75	0.006694713554033279		1.0	2.7209302325581395	0.011575626919015342	1.0	1.0	No	1.0	0.7777777777777778	1.0	0.7142857142857143	0.7142857142857143	0.875	0.16582886377647774
MXE_206	MXE@chr7@27175893@27176158-27176238@27177261-27177392@27178727	chr7:27176158-27176238	chr7:27177261-27177392	chr7:27175893-27176158	chr7:27176238-27178727	chr7:27175893-27177261	chr7:27177392-27178727	-	ENSMUSG00000053291	Rab4b	annotated	1813	2216	0	0	1.0	1180	1469	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_209	MXE@chr7@31134331@31134414-31134517@31134579-31134580@31135597	chr7:31134414-31134517	chr7:31134579-31134580	chr7:31134331-31134414	chr7:31134517-31135597	chr7:31134331-31134579	chr7:31134580-31135597	-	ENSMUSG00000001248	Gramd1a	annotated	2056	541	0	0	1.0	1618	419	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_212	MXE@chr7@45126237@45126478-45126537@45126742-45126794@45126991	chr7:45126478-45126537	chr7:45126742-45126794	chr7:45126237-45126478	chr7:45126537-45126991	chr7:45126237-45126742	chr7:45126794-45126991	-	ENSMUSG00000074129	Rpl13a	annotated	38626	76	0	53679	0.4189389593098148	17074	39	0	24187	0.4143583535108959	-0.004580605798918891		1.0	1.0193469951289822	0.11152351033330897		1.0	0.8780648116701322	0.5452127355074827	1.0	1.0	No	0.4284099472494348	0.40546341463414637	0.4224542322221761	0.3996038177561678	0.4368048533872599	0.41274563532451264	0.8633328251638175
MXE_214	MXE@chr7@67266162@67268067-67268204@67268269-67268400@67295375	chr7:67268067-67268204	chr7:67268269-67268400	chr7:67266162-67268067	chr7:67268204-67295375	chr7:67266162-67268269	chr7:67268400-67295375	-	ENSMUSG00000030557	Mef2a	annotated	46	122	96	125	0.4318766066838046	88	113	217	143	0.3582887700534759	-0.0735878366303287	1.1815814393939394	0.5059807739672835	0.598	0.019013717094205743	2.4404498525073746	7.055696149473648e-07	1.2351150442477876	0.24640976996878378	0.5059807739672835	1.0	No	0.5256410256410257	0.1895424836601307	0.7125	0.27350427350427353	0.3953488372093023	0.36681222707423583	0.48574082471971736
MXE_217	MXE@chr8@121104505@121105574-121105687@121105718-121105831@121106870	chr8:121105574-121105687	chr8:121105718-121105831	chr8:121104505-121105574	chr8:121105687-121106870	chr8:121104505-121105718	chr8:121105831-121106870	-	ENSMUSG00000031816	Mthfsd	annotated	312	331	62	39	0.864247311827957	178	269	31	55	0.8386491557223265	-0.025598156105630543	0.8764044943820225	0.6378345071288795	2.4719101123595504	8.176423190811139e-05	0.6152416356877324	0.04274670114472095	1.7352969211705271	0.014530205880677646	0.6378345071288795	1.0	No	0.7854406130268199	0.8857868020304569	1.0	0.7219730941704036	0.856	0.9675675675675676	0.6800411415484535
MXE_219	MXE@chr8@26129155@26138869-26138979@26138980-26139090@26140811	chr8:26138869-26138979	chr8:26138980-26139090	chr8:26129155-26138869	chr8:26138979-26140811	chr8:26129155-26138980	chr8:26139090-26140811	+	ENSMUSG00000013878	Rnf170	annotated	0	0	20	295	0.0	0	14	20	223	0.054474708171206226	0.054474708171206226		1.0		1.0	0.0	0.0007612043325825894	0.0	9.741453653887104e-06	1.0	1.0	No	0.0	0.0	0.0	0.0625	0.0	0.1	0.20441292022926402
MXE_220	MXE@chr8@40905727@40908056-40908195@40908398-40908534@40910995	chr8:40908056-40908195	chr8:40908398-40908534	chr8:40905727-40908056	chr8:40908195-40910995	chr8:40905727-40908398	chr8:40908534-40910995	+	ENSMUSG00000031596	Slc7a2	annotated	1504	1421	0	0	1.0	1937	1852	0	1	0.9997361477572559	-0.00026385224274405594		1.0	inf	1.0		1.0	inf	1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	0.9989177489177489	1.0	0.4226497308102952
MXE_221	MXE@chr8@46519034@46521268-46521345@46521410-46521487@46524943	chr8:46521268-46521345	chr8:46521410-46521487	chr8:46519034-46521268	chr8:46521345-46524943	chr8:46519034-46521410	chr8:46521487-46524943	+	ENSMUSG00000018796	Acsl1	annotated	163	119	0	0	1.0	141	114	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MXE_222	MXE@chr8@57540137@57542512-57542694@57542835-57543017@57545329	chr8:57542512-57542694	chr8:57542835-57543017	chr8:57540137-57542512	chr8:57542694-57545329	chr8:57540137-57542835	chr8:57543017-57545329	-	ENSMUSG00000031608	Galnt7	annotated	52	88	49	33	0.6306306306306306	73	86	62	61	0.5638297872340425	-0.0668008433965881	0.9013139502376293	0.7921739504343452	1.3167289331672893	0.4007491232950241	1.2947318462268629	0.33110419235331756	1.8914728682170543	0.020374557146547886	0.7921739504343452	1.0	No	0.7983193277310925	0.4368932038834951		0.43434343434343436	0.5909090909090909	0.6986301369863014	0.8547931431971489
MXE_223	MXE@chr8@66864700@66872155-66872258@66877667-66877760@66879599	chr8:66872155-66872258	chr8:66877667-66877760	chr8:66864700-66872155	chr8:66872258-66879599	chr8:66864700-66877667	chr8:66877760-66879599	+	ENSMUSG00000014907	Naf1	annotated	13	0	164	141	0.040880503144654086	0	0	133	151	0.0	-0.040880503144654086	inf	0.0007984176283691399	inf	0.00018851154914106377		1.0		1.0	1.0	1.0	No	0.0	0.09219858156028368	0.0	0.0	0.0	0.0	0.42264973081037427
MXE_231	MXE@chr9@25252699@25264203-25264207@25265302-25265306@25265394	chr9:25264203-25264207	chr9:25265302-25265306	chr9:25252699-25264203	chr9:25264207-25265394	chr9:25252699-25265302	chr9:25265306-25265394	+	ENSMUSG00000001833	Septin7	annotated	0	2751	0	0	1.0	0	3109	0	2	0.9993571198971392	-0.0006428801028608433		1.0		1.0		1.0	inf	0.5018007588631688	1.0	1.0	No	1.0	1.0	1.0	1.0	0.997874601487779	1.0	0.42264973081041446
MXE_232	MXE@chr9@25252699@25264206-25264207@25265302-25265306@25265394	chr9:25264206-25264207	chr9:25265302-25265306	chr9:25252699-25264206	chr9:25264207-25265394	chr9:25252699-25265302	chr9:25265306-25265394	+	ENSMUSG00000001833	Septin7	annotated	0	2751	0	0	1.0	0	3109	0	2	0.9993571198971392	-0.0006428801028608433		1.0		1.0		1.0	inf	0.5018007588631688	1.0	1.0	No	1.0	1.0	1.0	1.0	0.997874601487779	1.0	0.42264973081041446
MXE_233	MXE@chr9@32734188@32738099-32738149@32752799-32752917@32754213	chr9:32738099-32738149	chr9:32752799-32752917	chr9:32734188-32738099	chr9:32738149-32754213	chr9:32734188-32752799	chr9:32752917-32754213	+	ENSMUSG00000032035	Ets1	annotated	74	0	2	83	0.46540880503144655	62	0	1	68	0.4732824427480916	0.007873637716645066	0.5967741935483871	1.0	0.9778468713563934	1.0		1.0		1.0	1.0	1.0	No	0.5576923076923077	0.25301204819277107	1.0	0.5652173913043478	0.48936170212765956	0.4262295081967213	0.6646748720238129
MXE_234	MXE@chr9@41528200@41576408-41576549@41612560-41612671@41613283	chr9:41576408-41576549	chr9:41612560-41612671	chr9:41528200-41576408	chr9:41576549-41613283	chr9:41528200-41612560	chr9:41612671-41613283	+	ENSMUSG00000074415	Mir100hg	annotated	4	0	50	15	0.057971014492753624	0	0	75	29	0.0	-0.057971014492753624	inf	0.02872560624689356	inf	0.019919827320382364		1.0		1.0	1.0	1.0	No	0.07272727272727272	0.0		0.0	0.0	0.0	0.49999999999999956
MXE_237	MXE@chr9@50575348@50576694-50576705@50577537-50577548@50577761	chr9:50576694-50576705	chr9:50577537-50577548	chr9:50575348-50576694	chr9:50576705-50577761	chr9:50575348-50577537	chr9:50577548-50577761	+	ENSMUSG00000039217	Il18	annotated	10886	8915	0	0	1.0	8161	5807	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_238	MXE@chr9@50858951@50861293-50861464@50861531-50861763@50862366	chr9:50861293-50861464	chr9:50861531-50861763	chr9:50858951-50861293	chr9:50861464-50862366	chr9:50858951-50861531	chr9:50861763-50862366	+	ENSMUSG00000032058	Ppp2r1b	annotated	0	0	531	319	0.0	0	0	438	371	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_241	MXE@chr9@62847640@62848983-62849108@62849109-62849231@62850617	chr9:62848983-62849108	chr9:62849109-62849231	chr9:62847640-62848983	chr9:62849108-62850617	chr9:62847640-62849109	chr9:62849231-62850617	+	ENSMUSG00000032245	Cln6	annotated	0	0	611	659	0.0	0	0	630	553	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_242	MXE@chr9@73022486@73023229-73023280@73023310-73023382@73029566	chr9:73023229-73023280	chr9:73023310-73023382	chr9:73022486-73023229	chr9:73023280-73029566	chr9:73022486-73023310	chr9:73023382-73029566	-	ENSMUSG00000079469	Pigb	annotated	137	153	5	13	0.9415584415584416	139	152	12	12	0.9238095238095239	-0.017748917748917736	2.3654676258992806	0.13499395149394783	0.9097952407304926	0.8378960602408052	2.4157894736842107	0.1339950762810262	0.9291497975708503	1.0	1.0	1.0	No	0.8507462686567164	0.950920245398773	1.0	1.0	1.0	0.8702702702702703	0.7294406256804347
MXE_243	MXE@chrX@100807255@100808053-100808152@100809862-100809907@100811502	chrX:100808053-100808152	chrX:100809862-100809907	chrX:100807255-100808053	chrX:100808152-100811502	chrX:100807255-100809862	chrX:100809907-100811502	+	ENSMUSG00000000881	Dlg3	annotated	511	544	41	35	0.9328028293545535	527	393	51	43	0.9072978303747534	-0.025504998979800075	1.2061369000786781	0.4464630672759402	1.1912713472485768	0.4827191074660938	1.7218395084714206	0.015010969257598511	1.7006179571065068	0.03155851204450128	0.4827191074660938	1.0	No	0.9825870646766169	0.9498680738786279	0.8571428571428571	0.8835341365461847	0.8968058968058968	0.9357541899441341	0.5943726701846781
MXE_244	MXE@chrX@102528117@102531922-102531960@102532077-102532115@102532403	chrX:102531922-102531960	chrX:102532077-102532115	chrX:102528117-102531922	chrX:102531960-102532403	chrX:102528117-102532077	chrX:102532115-102532403	-	ENSMUSG00000034055	Phka1	annotated	0	0	897	902	0.0	0	0	971	978	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_245	MXE@chrX@103570875@103572500-103572561@103580513-103582015@103595931	chrX:103572500-103572561	chrX:103580513-103582015	chrX:103570875-103572500	chrX:103572561-103595931	chrX:103570875-103580513	chrX:103582015-103595931	-	ENSMUSG00000086370	Ftx	annotated	62	74	0	0	1.0	58	42	1	2	0.970873786407767	-0.029126213592232997	inf	0.487603305785124	inf	0.2398049044844872	inf	0.36752136752136744	inf	0.13704186585542516	0.487603305785124	1.0	No	1.0	1.0	1.0	1.0	0.9736842105263158	0.95	0.2201933977269368
MXE_247	MXE@chrX@140986389@140988166-140988237@140988280-140988365@140990158	chrX:140988166-140988237	chrX:140988280-140988365	chrX:140986389-140988166	chrX:140988237-140990158	chrX:140986389-140988280	chrX:140988365-140990158	+	ENSMUSG00000079418	Atg4a	annotated	393	486	22	0	0.9755826859045506	196	238	13	16	0.937365010799136	-0.03821767510541452	1.1848330241187384	0.7128027738328446	inf	3.532864981844149e-08	1.206646294881589	0.5860284561586663	inf	2.698179714522114e-08	0.7128027738328446	1.0	No	1.0	0.9365994236311239	1.0	0.9337016574585635	0.9012345679012346	0.9916666666666667	0.3424676498738075
